station 311690,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1971-06-18T07,1971,06,18,07,1.00,242
1971-08-05T05,1971,08,05,05,1.00,243
1981-05-27T08,1981,05,27,08,1.00,244
1958-08-13T01,1958,08,13,01,0.99,245
1977-06-06T21,1977,06,06,21,0.99,246
1980-05-20T16,1980,05,20,16,0.99,247
1996-06-20T03,1996,06,20,03,0.99,248
1949-05-07T21,1949,05,07,21,0.98,249
1952-07-30T22,1952,07,30,22,0.98,250
1971-07-10T04,1971,07,10,04,0.98,251
1977-05-26T16,1977,05,26,16,0.98,252
1984-06-16T20,1984,06,16,20,0.98,253
1989-05-09T21,1989,05,09,21,0.98,254
1952-06-28T21,1952,06,28,21,0.97,255
1957-05-30T08,1957,05,30,08,0.97,256
1976-07-04T00,1976,07,04,00,0.97,257
1977-06-16T00,1977,06,16,00,0.97,258
1948-06-08T15,1948,06,08,15,0.96,259
1950-05-03T04,1950,05,03,04,0.96,260
1962-08-15T19,1962,08,15,19,0.96,261
1966-08-16T02,1966,08,16,02,0.96,262
1981-07-25T04,1981,07,25,04,0.96,263
1986-05-20T00,1986,05,20,00,0.96,264
1993-08-08T05,1993,08,08,05,0.96,265
1994-08-15T10,1994,08,15,10,0.96,266
1995-08-26T22,1995,08,26,22,0.96,267
1998-07-21T00,1998,07,21,00,0.96,268
2006-09-04T21,2006,09,04,21,0.96,269
2007-06-11T15,2007,06,11,15,0.96,270
2007-07-09T19,2007,07,09,19,0.96,271
2008-07-04T21,2008,07,04,21,0.96,272
2012-05-14T11,2012,05,14,11,0.96,273
1952-09-22T09,1952,09,22,09,0.95,274
1995-07-16T19,1995,07,16,19,0.95,275
1962-07-23T21,1962,07,23,21,0.94,276
1971-06-24T00,1971,06,24,00,0.94,277
1979-09-28T19,1979,09,28,19,0.94,278
2005-08-08T21,2005,08,08,21,0.94,279
1950-07-16T20,1950,07,16,20,0.93,280
1967-06-25T21,1967,06,25,21,0.93,281
1986-08-19T04,1986,08,19,04,0.93,282
1950-07-12T18,1950,07,12,18,0.92,283
1976-09-30T15,1976,09,30,15,0.92,284
1982-07-16T19,1982,07,16,19,0.92,285
1983-08-07T18,1983,08,07,18,0.92,286
1990-07-17T07,1990,07,17,07,0.92,287
1990-09-08T22,1990,09,08,22,0.92,288
1993-05-04T19,1993,05,04,19,0.91,289
2005-06-28T11,2005,06,28,11,0.91,290
2012-07-16T16,2012,07,16,16,0.91,291
1955-06-10T23,1955,06,10,23,0.90,292
1969-07-07T16,1969,07,07,16,0.90,293
1977-08-11T01,1977,08,11,01,0.90,294
1982-06-18T03,1982,06,18,03,0.90,295
1996-06-08T21,1996,06,08,21,0.90,296
1984-07-06T02,1984,07,06,02,0.89,297
2012-09-04T20,2012,09,04,20,0.89,298
1956-08-19T00,1956,08,19,00,0.88,299
1967-07-14T09,1967,07,14,09,0.88,300
1967-09-09T17,1967,09,09,17,0.88,301
1955-05-21T18,1955,05,21,18,0.87,302
1968-07-04T11,1968,07,04,11,0.87,303
1991-08-10T15,1991,08,10,15,0.87,304
2010-06-02T19,2010,06,02,19,0.87,305
1957-09-16T22,1957,09,16,22,0.86,306
1958-06-06T20,1958,06,06,20,0.86,307
1961-05-26T19,1961,05,26,19,0.86,308
1980-09-28T18,1980,09,28,18,0.86,309
1981-09-08T17,1981,09,08,17,0.86,310
1982-05-20T18,1982,05,20,18,0.86,311
2013-07-24T20,2013,07,24,20,0.86,312
1960-06-05T01,1960,06,05,01,0.85,313
1992-08-13T18,1992,08,13,18,0.85,314
1993-05-19T08,1993,05,19,08,0.85,315
1995-09-26T22,1995,09,26,22,0.85,316
1950-09-09T00,1950,09,09,00,0.84,317
1951-07-28T21,1951,07,28,21,0.84,318
1957-05-11T10,1957,05,11,10,0.84,319
1965-05-21T04,1965,05,21,04,0.84,320
1970-06-05T22,1970,06,05,22,0.84,321
1982-06-24T01,1982,06,24,01,0.84,322
2005-05-13T00,2005,05,13,00,0.84,323
2005-06-08T20,2005,06,08,20,0.84,324
1960-06-23T05,1960,06,23,05,0.83,325
1966-07-30T13,1966,07,30,13,0.83,326
1967-05-07T08,1967,05,07,08,0.83,327
1995-07-27T20,1995,07,27,20,0.83,328
2002-08-16T01,2002,08,16,01,0.83,329
2010-05-29T00,2010,05,29,00,0.83,330
1953-05-05T18,1953,05,05,18,0.82,331
1958-07-13T20,1958,07,13,20,0.82,332
1988-05-17T18,1988,05,17,18,0.82,333
1948-08-01T23,1948,08,01,23,0.81,334
1953-05-02T08,1953,05,02,08,0.81,335
1964-06-01T12,1964,06,01,12,0.81,336
1989-05-05T18,1989,05,05,18,0.81,337
1989-09-13T03,1989,09,13,03,0.81,338
1993-08-07T04,1993,08,07,04,0.81,339
2000-09-23T04,2000,09,23,04,0.81,340
2001-07-04T22,2001,07,04,22,0.81,341
1952-07-31T22,1952,07,31,22,0.80,342
1956-08-20T19,1956,08,20,19,0.80,343
1967-08-11T01,1967,08,11,01,0.80,344
1978-05-04T15,1978,05,04,15,0.80,345
1978-09-03T05,1978,09,03,05,0.80,346
1992-08-17T15,1992,08,17,15,0.80,347
1998-08-07T18,1998,08,07,18,0.80,348
1952-08-07T22,1952,08,07,22,0.79,349
1961-06-15T18,1961,06,15,18,0.79,350
1968-09-09T23,1968,09,09,23,0.79,351
1980-06-24T19,1980,06,24,19,0.79,352
1985-06-29T22,1985,06,29,22,0.79,353
1989-08-16T19,1989,08,16,19,0.79,354
1990-06-15T15,1990,06,15,15,0.79,355
2011-05-27T20,2011,05,27,20,0.79,356
1958-08-24T17,1958,08,24,17,0.78,357
1970-08-12T21,1970,08,12,21,0.78,358
1978-08-07T23,1978,08,07,23,0.78,359
2009-05-24T23,2009,05,24,23,0.78,360
1988-08-20T16,1988,08,20,16,0.77,361
1992-09-11T00,1992,09,11,00,0.77,362
2000-06-28T22,2000,06,28,22,0.77,363
1949-06-16T20,1949,06,16,20,0.76,364
1950-06-14T19,1950,06,14,19,0.76,365
1968-06-07T20,1968,06,07,20,0.76,366
1970-08-18T21,1970,08,18,21,0.76,367
1957-06-19T17,1957,06,19,17,0.75,368
1969-08-04T06,1969,08,04,06,0.75,369
1978-06-22T18,1978,06,22,18,0.75,370
1995-07-22T23,1995,07,22,23,0.75,371
1996-09-04T10,1996,09,04,10,0.75,372
1960-05-01T06,1960,05,01,06,0.74,373
1966-06-10T14,1966,06,10,14,0.74,374
1969-09-17T17,1969,09,17,17,0.74,375
1983-06-19T21,1983,06,19,21,0.74,376
1985-08-16T21,1985,08,16,21,0.74,377
2005-06-02T08,2005,06,02,08,0.74,378
2008-07-23T00,2008,07,23,00,0.74,379
1949-09-29T02,1949,09,29,02,0.73,380
1972-09-30T04,1972,09,30,04,0.73,381
1977-08-02T19,1977,08,02,19,0.73,382
1981-05-20T12,1981,05,20,12,0.73,383
1982-07-30T02,1982,07,30,02,0.73,384
1985-09-08T16,1985,09,08,16,0.73,385
1994-05-03T21,1994,05,03,21,0.73,386
1999-06-16T14,1999,06,16,14,0.73,387
1960-06-25T01,1960,06,25,01,0.72,388
1972-09-17T18,1972,09,17,18,0.72,389
1973-05-28T09,1973,05,28,09,0.72,390
1973-06-22T17,1973,06,22,17,0.72,391
1998-08-15T11,1998,08,15,11,0.72,392
