station 311690,,,,,,
Start Date/Time,Year,Month,Day,Hour,48-hr Precip (in),Rank
2000-01-10T21,2000,01,10,21,1.10,403
1994-11-28T13,1994,11,28,13,1.09,404
1951-03-08T10,1951,03,08,10,1.08,405
1952-01-28T18,1952,01,28,18,1.08,406
1974-12-08T13,1974,12,08,13,1.08,407
2011-04-01T01,2011,04,01,01,1.08,408
1950-03-08T19,1950,03,08,19,1.07,409
1975-11-13T14,1975,11,13,14,1.07,410
1998-11-04T18,1998,11,04,18,1.07,411
2006-12-25T20,2006,12,25,20,1.07,412
1953-01-24T20,1953,01,24,20,1.06,413
1959-02-13T21,1959,02,13,21,1.06,414
1969-02-10T13,1969,02,10,13,1.06,415
1994-10-24T01,1994,10,24,01,1.06,416
1955-11-10T23,1955,11,10,23,1.05,417
1962-12-26T14,1962,12,26,14,1.04,418
1963-12-13T18,1963,12,13,18,1.04,419
1965-11-12T02,1965,11,12,02,1.04,420
1967-02-07T07,1967,02,07,07,1.04,421
1975-10-19T00,1975,10,19,00,1.04,422
1988-01-08T11,1988,01,08,11,1.04,423
1955-01-20T03,1955,01,20,03,1.03,424
1966-10-26T08,1966,10,26,08,1.03,425
1969-10-02T11,1969,10,02,11,1.03,426
1975-12-26T22,1975,12,26,22,1.03,427
2009-02-28T18,2009,02,28,18,1.03,428
1995-01-07T17,1995,01,07,17,1.02,429
1996-11-09T10,1996,11,09,10,1.02,430
2001-03-05T04,2001,03,05,04,1.02,431
1988-04-13T00,1988,04,13,00,1.01,432
2011-03-06T14,2011,03,06,14,1.01,433
1956-02-20T05,1956,02,20,05,1.00,434
1958-10-02T19,1958,10,02,19,1.00,435
1966-01-15T18,1966,01,15,18,0.98,436
1976-01-02T00,1976,01,02,00,0.98,437
1987-12-15T14,1987,12,15,14,0.98,438
2011-03-11T03,2011,03,11,03,0.98,439
2012-03-18T12,2012,03,18,12,0.98,440
1950-11-04T17,1950,11,04,17,0.97,441
1959-01-02T12,1959,01,02,12,0.97,442
2003-12-14T21,2003,12,14,21,0.97,443
2004-11-24T17,2004,11,24,17,0.97,444
2004-11-04T14,2004,11,04,14,0.96,445
1950-03-20T22,1950,03,20,22,0.95,446
1956-02-07T00,1956,02,07,00,0.95,447
1984-11-06T00,1984,11,06,00,0.95,448
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
