station 401656,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1969-06-24T11,1969,06,24,11,0.89,310
1971-07-29T23,1971,07,29,23,0.89,311
1977-08-09T01,1977,08,09,01,0.89,312
1978-08-06T08,1978,08,06,08,0.89,313
1994-06-14T13,1994,06,14,13,0.89,314
2001-06-22T14,2001,06,22,14,0.89,315
2004-07-17T15,2004,07,17,15,0.89,316
2009-05-16T22,2009,05,16,22,0.89,317
2013-06-10T09,2013,06,10,09,0.89,318
1958-07-23T20,1958,07,23,20,0.88,319
1971-08-07T13,1971,08,07,13,0.88,320
1995-09-22T04,1995,09,22,04,0.88,321
2013-08-10T18,2013,08,10,18,0.88,322
1958-08-23T22,1958,08,23,22,0.87,323
1975-06-18T14,1975,06,18,14,0.87,324
1985-08-24T12,1985,08,24,12,0.87,325
1991-08-25T23,1991,08,25,23,0.87,326
1996-07-31T23,1996,07,31,23,0.87,327
1997-06-09T08,1997,06,09,08,0.87,328
1949-06-05T16,1949,06,05,16,0.86,329
1949-09-05T23,1949,09,05,23,0.86,330
1955-09-24T18,1955,09,24,18,0.86,331
1965-08-06T16,1965,08,06,16,0.86,332
2005-06-01T07,2005,06,01,07,0.86,333
2005-06-20T19,2005,06,20,19,0.86,334
2009-05-06T09,2009,05,06,09,0.86,335
1952-09-14T22,1952,09,14,22,0.85,336
1958-05-11T17,1958,05,11,17,0.85,337
1958-07-10T17,1958,07,10,17,0.85,338
1972-07-04T00,1972,07,04,00,0.85,339
1985-07-29T11,1985,07,29,11,0.85,340
1996-07-28T16,1996,07,28,16,0.85,341
1996-08-01T01,1996,08,01,01,0.85,342
2004-06-15T18,2004,06,15,18,0.85,343
1952-09-18T16,1952,09,18,16,0.84,344
1995-07-28T02,1995,07,28,02,0.84,345
2006-07-10T16,2006,07,10,16,0.84,346
1953-06-16T12,1953,06,16,12,0.83,347
1955-08-30T19,1955,08,30,19,0.83,348
1985-05-12T16,1985,05,12,16,0.83,349
2002-09-18T12,2002,09,18,12,0.83,350
