station 457781,,,,,,
Start Date/Time,Year,Month,Day,Hour,48-hr Precip (in),Rank
1998-01-16T00,1998,01,16,00,1.51,256
1950-12-23T22,1950,12,23,22,1.50,257
1961-02-27T23,1961,02,27,23,1.50,258
1978-03-25T09,1978,03,25,09,1.50,259
1968-02-04T05,1968,02,04,05,1.49,260
2000-01-05T06,2000,01,05,06,1.49,261
1960-11-23T14,1960,11,23,14,1.48,262
1965-10-06T16,1965,10,06,16,1.48,263
1996-12-01T05,1996,12,01,05,1.47,264
1998-12-03T13,1998,12,03,13,1.47,265
1961-02-21T07,1961,02,21,07,1.46,266
1968-12-01T02,1968,12,01,02,1.46,267
1971-01-17T12,1971,01,17,12,1.46,268
1951-11-25T21,1951,11,25,21,1.45,269
1953-12-06T17,1953,12,06,17,1.45,270
1957-12-29T19,1957,12,29,19,1.45,271
1978-11-04T08,1978,11,04,08,1.45,272
1956-10-16T00,1956,10,16,00,1.44,273
1976-11-17T14,1976,11,17,14,1.44,274
2009-03-05T14,2009,03,05,14,1.44,275
1952-12-12T15,1952,12,12,15,1.43,276
1990-02-11T01,1990,02,11,01,1.43,277
2012-03-13T15,2012,03,13,15,1.43,278
1965-11-22T14,1965,11,22,14,1.42,279
1999-11-13T08,1999,11,13,08,1.42,280
1954-04-04T15,1954,04,04,15,1.41,281
2002-01-08T12,2002,01,08,12,1.41,282
2006-11-13T17,2006,11,13,17,1.41,283
1949-02-09T23,1949,02,09,23,1.40,284
1975-01-05T17,1975,01,05,17,1.40,285
1975-10-30T02,1975,10,30,02,1.40,286
1978-11-17T06,1978,11,17,06,1.40,287
1990-01-09T21,1990,01,09,21,1.40,288
1999-11-24T23,1999,11,24,23,1.40,289
1964-03-15T18,1964,03,15,18,1.39,290
1975-01-13T18,1975,01,13,18,1.39,291
1949-12-28T00,1949,12,28,00,1.38,292
1964-10-01T10,1964,10,01,10,1.38,293
1975-12-27T08,1975,12,27,08,1.38,294
2009-02-25T15,2009,02,25,15,1.38,295
1956-12-10T12,1956,12,10,12,1.37,296
1979-02-25T02,1979,02,25,02,1.37,297
1985-03-31T17,1985,03,31,17,1.37,298
2003-12-13T21,2003,12,13,21,1.36,299
1965-11-27T13,1965,11,27,13,1.35,300
1994-10-21T23,1994,10,21,23,1.35,301
1995-02-17T17,1995,02,17,17,1.35,302
2004-11-25T15,2004,11,25,15,1.35,303
2000-10-21T13,2000,10,21,13,1.34,304
2001-03-28T06,2001,03,28,06,1.34,305
2003-11-11T20,2003,11,11,20,1.34,306
1956-12-20T10,1956,12,20,10,1.33,307
1984-11-19T22,1984,11,19,22,1.33,308
1988-03-09T23,1988,03,09,23,1.33,309
1998-11-21T20,1998,11,21,20,1.33,310
1972-01-20T21,1972,01,20,21,1.32,311
2001-01-05T14,2001,01,05,14,1.32,312
1971-10-14T08,1971,10,14,08,1.31,313
2009-10-23T23,2009,10,23,23,1.31,314
2009-12-16T18,2009,12,16,18,1.31,315
2011-04-20T08,2011,04,20,08,1.31,316
1948-12-01T21,1948,12,01,21,1.30,317
1955-11-25T19,1955,11,25,19,1.30,318
1967-12-31T13,1967,12,31,13,1.30,319
1975-01-18T02,1975,01,18,02,1.30,320
1980-12-28T00,1980,12,28,00,1.30,321
1969-02-01T23,1969,02,01,23,1.29,322
1975-01-09T13,1975,01,09,13,1.29,323
1975-11-24T09,1975,11,24,09,1.29,324
1998-01-07T13,1998,01,07,13,1.29,325
2009-03-16T14,2009,03,16,14,1.28,326
1966-01-12T17,1966,01,12,17,1.27,327
1969-12-18T02,1969,12,18,02,1.27,328
1985-04-28T00,1985,04,28,00,1.27,329
1950-11-25T13,1950,11,25,13,1.26,330
1997-12-28T17,1997,12,28,17,1.26,331
2001-11-01T09,2001,11,01,09,1.26,332
1984-12-14T13,1984,12,14,13,1.25,333
1994-12-17T16,1994,12,17,16,1.25,334
2003-11-25T15,2003,11,25,15,1.25,335
2004-01-30T20,2004,01,30,20,1.25,336
1948-12-20T23,1948,12,20,23,1.24,337
1954-10-12T09,1954,10,12,09,1.24,338
1968-12-05T03,1968,12,05,03,1.23,339
1979-04-16T19,1979,04,16,19,1.23,340
