station 111549,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1973-09-29T05,1973,09,29,05,0.83,275
1974-05-14T19,1974,05,14,19,0.83,276
2003-07-21T02,2003,07,21,02,0.83,277
1979-08-10T05,1979,08,10,05,0.82,278
1999-05-12T01,1999,05,12,01,0.82,279
2012-05-31T14,2012,05,31,14,0.82,280
1984-06-24T00,1984,06,24,00,0.81,281
1997-09-17T01,1997,09,17,01,0.81,282
2002-05-16T15,2002,05,16,15,0.81,283
1963-05-17T11,1963,05,17,11,0.80,284
1984-05-25T08,1984,05,25,08,0.80,285
1986-09-24T22,1986,09,24,22,0.80,286
2004-06-21T16,2004,06,21,16,0.80,287
2012-05-07T00,2012,05,07,00,0.80,288
1967-06-21T14,1967,06,21,14,0.79,289
1968-06-24T19,1968,06,24,19,0.79,290
1973-05-27T16,1973,05,27,16,0.79,291
1974-08-03T02,1974,08,03,02,0.79,292
1987-07-21T00,1987,07,21,00,0.79,293
1989-08-05T04,1989,08,05,04,0.79,294
2013-06-21T15,2013,06,21,15,0.79,295
1985-07-14T08,1985,07,14,08,0.78,296
1986-09-21T10,1986,09,21,10,0.78,297
2007-05-26T05,2007,05,26,05,0.78,298
2011-06-09T08,2011,06,09,08,0.78,299
1981-08-14T22,1981,08,14,22,0.77,300
1982-07-10T10,1982,07,10,10,0.77,301
2000-05-09T02,2000,05,09,02,0.77,302
1965-07-06T21,1965,07,06,21,0.76,303
1969-06-29T09,1969,06,29,09,0.76,304
1971-08-10T17,1971,08,10,17,0.76,305
1980-08-19T09,1980,08,19,09,0.76,306
1989-08-20T01,1989,08,20,01,0.76,307
1992-07-13T23,1992,07,13,23,0.76,308
1968-06-25T09,1968,06,25,09,0.75,309
1976-06-29T17,1976,06,29,17,0.75,310
2013-06-12T22,2013,06,12,22,0.75,311
1969-09-04T23,1969,09,04,23,0.74,312
1977-08-11T10,1977,08,11,10,0.74,313
1988-07-16T19,1988,07,16,19,0.74,314
1992-07-30T12,1992,07,30,12,0.74,315
2009-09-20T20,2009,09,20,20,0.74,316
2010-05-11T05,2010,05,11,05,0.74,317
2011-07-28T03,2011,07,28,03,0.74,318
1966-05-24T00,1966,05,24,00,0.73,319
1967-05-11T01,1967,05,11,01,0.73,320
1981-09-26T12,1981,09,26,12,0.73,321
2004-06-10T22,2004,06,10,22,0.73,322
2010-06-10T16,2010,06,10,16,0.73,323
1979-08-09T03,1979,08,09,03,0.72,324
1985-07-10T01,1985,07,10,01,0.72,325
1986-09-23T00,1986,09,23,00,0.72,326
